region,population,sex,age,education,income,statusquo,vote,logincome,logpop,sex_M,region_M,region_N,region_S,region_SA,education_PS,education_S
S,25000,F,59.0,P,7500.0,-1.29617,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,31.0,S,15000.0,1.00888,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,45.0,S,7500.0,1.09242,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,19.0,PS,15000.0,-0.14866,A,9.615805480084347,10.126631103850338,False,False,False,True,False,True,False
S,25000,M,37.0,PS,7500.0,-0.61342,N,8.922658299524402,10.126631103850338,True,False,False,True,False,True,False
S,25000,M,36.0,S,7500.0,0.84092,A,8.922658299524402,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,21.0,P,7500.0,0.73054,Y,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,125000,F,59.0,P,15000.0,-0.89099,U,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,32.0,PS,35000.0,1.06803,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,True,False
S,125000,M,47.0,P,35000.0,-1.18323,N,10.46310334047155,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,18.0,S,35000.0,-0.92939,N,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,34.0,S,15000.0,-0.75084,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,24.0,S,35000.0,-1.25795,N,10.46310334047155,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,52.0,P,35000.0,1.09454,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,54.0,P,35000.0,1.34252,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,45.0,P,2500.0,1.27772,U,7.824046010856292,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,32.0,P,7500.0,-0.0968,U,8.922658299524402,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,40.0,P,7500.0,0.70614,U,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,34.0,P,7500.0,-0.84411,N,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,44.0,P,15000.0,-0.12988,A,9.615805480084347,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,39.0,S,75000.0,-1.14049,N,11.225243392518447,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,40.0,S,125000.0,0.14576,A,11.736069016284437,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,55.0,P,2500.0,-1.00723,N,7.824046010856292,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,21.0,P,15000.0,0.11541,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,18.0,S,7500.0,-1.15309,N,8.922658299524402,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,70.0,S,75000.0,1.05894,Y,11.225243392518447,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,31.0,S,125000.0,1.43203,Y,11.736069016284437,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,35.0,PS,75000.0,1.03393,Y,11.225243392518447,11.736069016284437,False,False,False,True,False,True,False
S,125000,F,40.0,S,35000.0,0.43786,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,27.0,PS,125000.0,-0.32494,N,11.736069016284437,11.736069016284437,True,False,False,True,False,True,False
S,125000,F,55.0,P,15000.0,-0.36459,A,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,28.0,P,15000.0,1.49187,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,41.0,P,15000.0,-0.66172,N,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,36.0,P,75000.0,0.84959,U,11.225243392518447,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,19.0,S,7500.0,-0.17095,Y,8.922658299524402,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,29.0,S,15000.0,-1.07733,U,9.615805480084347,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,47.0,S,35000.0,1.43203,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,30.0,S,15000.0,-0.93468,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,22.0,S,15000.0,-1.18993,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,43.0,S,15000.0,1.03251,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,67.0,P,15000.0,1.00184,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,22.0,S,35000.0,-0.84201,N,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,29.0,P,7500.0,1.44774,Y,8.922658299524402,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,24.0,S,35000.0,1.24184,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,49.0,P,35000.0,1.5877,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,False
S,15000,F,21.0,P,7500.0,-1.14317,N,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,F,58.0,P,15000.0,1.32577,Y,9.615805480084347,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,62.0,S,35000.0,1.12272,Y,10.46310334047155,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,47.0,S,125000.0,0.66292,Y,11.736069016284437,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,23.0,S,15000.0,-1.00193,N,9.615805480084347,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,66.0,P,7500.0,1.17153,U,8.922658299524402,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,30.0,S,7500.0,0.99168,Y,8.922658299524402,9.615805480084347,False,False,False,True,False,False,True
S,15000,F,36.0,PS,75000.0,1.47693,Y,11.225243392518447,9.615805480084347,False,False,False,True,False,True,False
S,15000,M,29.0,P,15000.0,1.3991,U,9.615805480084347,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,31.0,P,15000.0,1.31661,Y,9.615805480084347,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,58.0,P,2500.0,-0.76995,U,7.824046010856292,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,57.0,P,7500.0,-1.22954,U,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,26.0,P,2500.0,-1.15762,N,7.824046010856292,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,25.0,S,200000.0,1.5877,U,12.206072645530174,9.615805480084347,False,False,False,True,False,False,True
S,15000,F,48.0,P,75000.0,1.5877,Y,11.225243392518447,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,60.0,P,15000.0,1.16179,Y,9.615805480084347,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,27.0,P,7500.0,1.35,N,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,125000,F,44.0,S,7500.0,-0.6549,N,8.922658299524402,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,22.0,S,7500.0,-1.10678,N,8.922658299524402,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,63.0,P,35000.0,1.32162,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,28.0,S,35000.0,0.1252,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,27.0,PS,35000.0,-0.99172,N,10.46310334047155,11.736069016284437,True,False,False,True,False,True,False
S,125000,F,24.0,S,75000.0,1.37068,Y,11.225243392518447,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,32.0,S,15000.0,-1.18173,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,25.0,P,7500.0,-0.70047,N,8.922658299524402,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,39.0,P,7500.0,0.40746,U,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,31.0,P,75000.0,1.15958,U,11.225243392518447,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,41.0,S,15000.0,0.99704,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,42.0,PS,125000.0,0.12256,A,11.736069016284437,11.736069016284437,True,False,False,True,False,True,False
S,125000,F,41.0,P,15000.0,1.20579,U,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,49.0,P,35000.0,1.23693,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,39.0,PS,75000.0,-0.83444,N,11.225243392518447,11.736069016284437,True,False,False,True,False,True,False
S,125000,F,25.0,S,35000.0,0.29024,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,20.0,S,35000.0,-0.42725,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,39.0,P,75000.0,-0.11784,Y,11.225243392518447,11.736069016284437,False,False,False,True,False,False,False
S,25000,F,22.0,PS,15000.0,1.00318,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,True,False
S,25000,F,41.0,P,7500.0,1.00528,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,64.0,PS,35000.0,1.5877,Y,10.46310334047155,10.126631103850338,True,False,False,True,False,True,False
S,25000,M,18.0,S,15000.0,-0.839,N,9.615805480084347,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,19.0,S,7500.0,0.22416,N,8.922658299524402,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,38.0,P,15000.0,1.4029,Y,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,23.0,S,35000.0,0.34331,A,10.46310334047155,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,21.0,P,35000.0,0.74667,U,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,43.0,P,2500.0,-1.26524,N,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,51.0,P,2500.0,0.28952,U,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,39.0,P,7500.0,-0.82861,A,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,26.0,P,35000.0,-0.41063,N,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,33.0,S,35000.0,0.55175,Y,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,55.0,P,7500.0,-1.29617,U,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,40.0,P,2500.0,-0.30396,Y,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,70.0,P,15000.0,1.32577,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,31.0,P,15000.0,-1.04981,U,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,43.0,P,35000.0,0.61457,Y,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,22.0,P,15000.0,1.51655,Y,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,24.0,S,35000.0,0.46682,N,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,24.0,P,35000.0,-0.25323,Y,10.46310334047155,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,38.0,P,35000.0,0.66157,Y,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,25.0,S,75000.0,1.25199,Y,11.225243392518447,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,28.0,S,75000.0,-0.89167,A,11.225243392518447,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,60.0,P,7500.0,0.34221,N,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,27.0,S,75000.0,-0.78296,U,11.225243392518447,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,37.0,S,7500.0,-1.25899,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,26.0,P,7500.0,0.79717,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,34.0,P,75000.0,0.31015,U,11.225243392518447,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,30.0,PS,35000.0,0.44087,A,10.46310334047155,10.126631103850338,False,False,False,True,False,True,False
S,25000,F,41.0,S,35000.0,0.84982,A,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,37.0,P,15000.0,-0.98021,U,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,39.0,S,35000.0,0.75548,U,10.46310334047155,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,34.0,PS,75000.0,1.36206,Y,11.225243392518447,10.126631103850338,True,False,False,True,False,True,False
S,25000,M,42.0,PS,125000.0,-1.03027,N,11.736069016284437,10.126631103850338,True,False,False,True,False,True,False
S,25000,F,52.0,P,15000.0,1.31484,U,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,19.0,P,15000.0,0.22425,U,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,37.0,PS,35000.0,-0.16155,U,10.46310334047155,10.126631103850338,False,False,False,True,False,True,False
S,25000,F,23.0,S,15000.0,-1.18602,N,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,32.0,S,75000.0,0.9301,U,11.225243392518447,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,42.0,S,125000.0,0.67322,A,11.736069016284437,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,32.0,S,35000.0,0.01598,U,10.46310334047155,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,45.0,P,7500.0,-1.14952,N,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,30.0,S,2500.0,-1.04842,N,7.824046010856292,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,30.0,S,2500.0,1.43653,Y,7.824046010856292,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,66.0,P,15000.0,1.5877,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,22.0,P,2500.0,-0.97507,N,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,38.0,S,35000.0,-1.045,N,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,35.0,S,35000.0,-1.21974,N,10.46310334047155,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,65.0,P,15000.0,-1.29617,N,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,28.0,S,15000.0,-0.43759,A,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,59.0,S,35000.0,0.76631,Y,10.46310334047155,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,28.0,P,35000.0,1.27034,Y,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,21.0,S,35000.0,0.61585,Y,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,52.0,P,15000.0,0.9282,U,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,64.0,S,75000.0,-0.03354,N,11.225243392518447,10.126631103850338,False,False,False,True,False,False,True
SA,250000,M,33.0,S,35000.0,-1.06452,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,50.0,P,15000.0,0.45059,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,25.0,PS,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,55.0,S,15000.0,-1.10897,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,27.0,PS,35000.0,0.20291,Y,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,20.0,S,15000.0,-1.05543,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,43.0,P,35000.0,0.49878,U,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,40.0,PS,75000.0,1.24546,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,36.0,S,15000.0,-0.58334,A,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,45.0,P,35000.0,-1.1113,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,23.0,S,35000.0,0.62692,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,28.0,PS,75000.0,-0.93008,N,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,44.0,S,75000.0,1.5877,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,22.0,PS,35000.0,-0.3024,U,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,45.0,P,15000.0,-0.49024,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,42.0,P,7500.0,-1.12096,U,8.922658299524402,12.429216196844383,True,False,False,False,True,False,False
